price,year,mileage,brand,fuel,transmission,engine_size,owners
100000,2005,143304,Ford,Petrol,Manual,1.6,2
254592,2016,109310,Honda,Petrol,Automatic,2.0,2
100000,2010,210522,Nissan,Electric,Automatic,2.5,4
100000,2001,94504,Hyundai,Diesel,Automatic,1.6,4
760601,2023,83499,Volkswagen,Petrol,Automatic,2.0,1
100000,2004,70716,Nissan,Petrol,Automatic,1.8,4
366951,2017,124985,BMW,Diesel,Manual,2.0,2
711661,2020,83540,Honda,Petrol,Automatic,1.8,1
100000,1997,56180,Kia,Petrol,Automatic,1.6,4
100000,2012,201171,Hyundai,Petrol,Manual,1.6,1
476742,2019,97072,BMW,Petrol,Automatic,2.5,3
561635,2018,50424,Mercedes,Hybrid,Automatic,1.6,2
104056,2007,3707,Nissan,Petrol,Automatic,1.8,1
570506,2022,124993,Audi,Diesel,Manual,1.4,1
557592,2020,195846,BMW,Hybrid,Manual,1.4,2
100000,2001,111535,Honda,Petrol,Automatic,2.0,2
375812,2019,129298,Mercedes,Petrol,Manual,1.6,4
100000,1998,66665,Toyota,Hybrid,Manual,2.5,3
100000,2007,100904,Volkswagen,Diesel,Manual,1.4,2
286564,2014,95004,Kia,Diesel,Manual,2.2,1
100000,1995,123341,Ford,Diesel,Automatic,1.6,3
100000,2002,82990,Audi,Petrol,Automatic,2.5,2
100000,2008,148322,Kia,Diesel,Manual,2.2,1
128747,2010,58723,BMW,Diesel,Manual,3.0,3
100000,2008,130179,Audi,Petrol,Manual,2.5,3
100000,2006,110533,Ford,Petrol,Automatic,1.4,3
155517,2013,107245,Kia,Petrol,Automatic,1.8,1
331740,2017,134374,Volkswagen,Petrol,Manual,2.2,2
134562,2009,40799,Volkswagen,Hybrid,Automatic,2.5,2
796372,2022,138061,BMW,Diesel,Manual,2.2,4
100000,1996,91476,Audi,Petrol,Manual,1.6,4
100000,1996,61583,Hyundai,Diesel,Manual,3.0,1
308604,2017,214786,Audi,Petrol,Automatic,2.0,5
314729,2016,78974,Audi,Electric,Manual,1.8,3
189764,2013,50462,BMW,Diesel,Manual,1.6,1
579642,2019,70984,Hyundai,Diesel,Automatic,2.5,3
655038,2020,95849,Nissan,Petrol,Automatic,1.6,1
700373,2023,178745,Hyundai,Petrol,Manual,3.0,4
176197,2016,169542,Kia,Petrol,Manual,1.4,1
286632,2020,241954,Audi,Petrol,Automatic,2.0,3
635270,2020,132510,Honda,Diesel,Manual,2.5,1
229979,2016,88579,BMW,Petrol,Automatic,2.0,4
151835,2011,77139,BMW,Petrol,Manual,1.8,2
202500,2014,55616,Hyundai,Diesel,Manual,1.8,3
100000,2004,69629,Mercedes,Petrol,Manual,2.0,2
100000,2000,128806,BMW,Petrol,Automatic,2.2,1
100000,2009,15800,Hyundai,Diesel,Automatic,2.5,2
302391,2016,28699,Ford,Petrol,Automatic,2.2,1
100000,2005,135597,Honda,Petrol,Manual,1.6,2
618578,2022,186663,BMW,Diesel,Automatic,2.5,2
100000,1999,42001,Toyota,Diesel,Automatic,2.0,1
100000,1995,29355,Toyota,Diesel,Automatic,1.6,5
100000,2002,98024,Mercedes,Diesel,Manual,2.2,1
303745,2015,131687,Toyota,Diesel,Automatic,3.0,4
699202,2022,31656,BMW,Petrol,Manual,3.0,3
100000,2006,124116,Hyundai,Petrol,Automatic,3.0,2
100000,2006,44700,Hyundai,Diesel,Manual,1.8,1
100000,1999,126978,Honda,Diesel,Automatic,2.5,1
100000,2001,99910,Ford,Petrol,Manual,2.0,1
100000,1998,90654,Ford,Petrol,Automatic,1.4,2
100000,2000,97627,Toyota,Diesel,Automatic,1.6,1
100000,2007,109126,Ford,Petrol,Manual,2.5,2
245701,2014,102200,Hyundai,Diesel,Automatic,2.0,3
100000,2009,128844,Audi,Petrol,Automatic,1.4,3
100000,1997,175302,Mercedes,Diesel,Manual,1.6,1
590212,2017,16506,Nissan,Diesel,Automatic,2.2,5
100000,2002,178978,Kia,Diesel,Automatic,1.6,1
291176,2014,85228,Volkswagen,Petrol,Manual,1.8,3
143192,2010,93266,Audi,Petrol,Automatic,2.5,1
100000,2007,107820,Mercedes,Diesel,Manual,1.6,2
166519,2012,51185,Mercedes,Petrol,Automatic,1.6,2
586667,2022,145914,Nissan,Petrol,Automatic,2.5,1
100000,2004,134947,Kia,Petrol,Automatic,2.5,2
177279,2013,38028,Nissan,Petrol,Manual,2.0,1
140697,2011,56794,Audi,Petrol,Automatic,2.0,2
350444,2018,93251,BMW,Petrol,Automatic,2.2,2
120831,2013,183227,BMW,Petrol,Manual,1.8,3
808855,2022,42662,BMW,Diesel,Automatic,1.8,1
508546,2020,170688,Audi,Diesel,Automatic,2.2,1
254437,2017,114335,Toyota,Petrol,Automatic,1.4,4
570909,2020,119504,Kia,Petrol,Manual,1.6,2
100000,1999,155926,Honda,Petrol,Automatic,2.0,3
691315,2020,90965,Honda,Diesel,Automatic,2.5,5
185241,2015,131352,Mercedes,Petrol,Automatic,2.5,2
522958,2017,46100,BMW,Petrol,Manual,2.2,1
100000,2003,155272,Ford,Petrol,Automatic,2.5,3
100000,2006,155207,Mercedes,Petrol,Automatic,2.2,4
331785,2015,59738,Volkswagen,Petrol,Automatic,2.0,1
100000,1995,113759,Nissan,Diesel,Automatic,2.0,2
688648,2020,42167,Honda,Petrol,Automatic,2.5,3
429546,2020,94132,Audi,Hybrid,Automatic,1.4,1
100000,1995,112173,BMW,Hybrid,Automatic,1.8,2
112346,2009,100598,Honda,Petrol,Automatic,2.0,2
100000,1996,91131,Toyota,Hybrid,Automatic,2.2,2
381411,2016,54906,Hyundai,Petrol,Manual,1.6,1
116178,2010,63700,Mercedes,Petrol,Automatic,1.4,1
504961,2019,106501,Nissan,Petrol,Manual,1.6,1
100000,2002,192970,Honda,Petrol,Manual,2.5,1
100000,2007,43151,Hyundai,Petrol,Automatic,1.6,1
318935,2015,93037,Ford,Petrol,Automatic,2.5,2
100000,1995,47098,Volkswagen,Petrol,Manual,2.5,1
126638,2010,33102,Honda,Petrol,Manual,1.8,1
1183043,2023,11615,Volkswagen,Petrol,Manual,3.0,1
100000,2001,99989,BMW,Petrol,Automatic,1.6,3
100000,1999,139247,Nissan,Diesel,Manual,2.2,4
312619,2016,124329,Toyota,Diesel,Manual,2.2,1
1016915,2023,83478,Mercedes,Diesel,Manual,2.0,1
447083,2017,104643,BMW,Hybrid,Manual,1.8,3
100000,1997,227569,Hyundai,Petrol,Automatic,2.0,3
100000,2006,33361,Toyota,Diesel,Manual,3.0,3
583720,2020,109337,Honda,Petrol,Automatic,1.6,3
125065,2010,51108,Mercedes,Petrol,Automatic,2.2,1
214578,2013,106591,Nissan,Petrol,Manual,2.0,4
100000,1999,88159,Nissan,Petrol,Automatic,2.2,3
355751,2016,27928,Honda,Diesel,Manual,2.5,1
370607,2019,156678,Toyota,Diesel,Automatic,2.0,2
764828,2023,89537,Audi,Diesel,Automatic,1.4,1
100000,2008,82183,Nissan,Petrol,Automatic,1.8,2
714692,2022,171660,BMW,Petrol,Automatic,2.0,1
100000,1999,26013,Mercedes,Petrol,Manual,1.6,1
100000,2009,139471,Ford,Petrol,Automatic,2.2,2
169941,2011,39737,Nissan,Petrol,Manual,2.2,4
100000,2008,133374,Audi,Electric,Automatic,1.8,1
278199,2014,25752,BMW,Hybrid,Automatic,2.5,4
100000,1999,124957,Audi,Diesel,Manual,1.8,1
100000,2006,77165,Mercedes,Petrol,Automatic,1.4,3
101829,2010,193401,Honda,Petrol,Automatic,2.5,5
697502,2020,39019,BMW,Petrol,Manual,3.0,1
557591,2020,152032,Honda,Petrol,Automatic,3.0,1
140605,2010,44362,Mercedes,Petrol,Automatic,2.5,2
146619,2015,179554,Ford,Petrol,Manual,2.0,3
100000,2001,45557,Audi,Diesel,Manual,1.4,4
100000,1998,35257,Mercedes,Electric,Automatic,2.0,3
100000,1995,129966,Honda,Petrol,Manual,2.5,3
100000,1999,24235,Nissan,Hybrid,Automatic,2.0,2
422824,2017,45349,Hyundai,Electric,Automatic,1.8,1
353659,2020,163735,Audi,Petrol,Manual,1.8,2
100000,2004,263924,Kia,Diesel,Manual,2.0,2
395029,2016,95724,Ford,Petrol,Manual,2.5,2
100000,1999,155235,BMW,Petrol,Automatic,2.5,3
100000,1998,77888,Hyundai,Petrol,Automatic,2.5,1
100000,1996,23721,Volkswagen,Petrol,Manual,2.5,1
264707,2014,89423,Hyundai,Diesel,Automatic,1.8,1
100000,2004,108865,Kia,Diesel,Manual,2.5,2
408498,2020,234196,Hyundai,Petrol,Automatic,2.5,3
134695,2013,99629,Hyundai,Petrol,Automatic,2.0,2
690583,2020,82395,Audi,Petrol,Automatic,1.8,5
100000,1995,7770,Honda,Petrol,Automatic,3.0,4
539810,2018,57837,Volkswagen,Petrol,Automatic,3.0,1
100000,1999,32767,BMW,Diesel,Manual,1.6,1
100000,2007,300000,Ford,Petrol,Automatic,2.0,1
100000,1998,176243,BMW,Petrol,Automatic,2.5,2
104164,2010,159376,BMW,Diesel,Manual,2.2,4
472843,2018,63108,Ford,Diesel,Manual,1.6,1
100000,2010,84017,Kia,Hybrid,Automatic,1.4,2
423031,2017,97138,Ford,Diesel,Automatic,2.5,3
100000,1996,41986,Honda,Petrol,Manual,1.8,1
200235,2011,49687,Toyota,Petrol,Manual,1.4,3
950643,2022,95022,Toyota,Hybrid,Manual,2.2,3
680407,2021,84196,Mercedes,Petrol,Automatic,1.8,1
234246,2014,42980,Mercedes,Hybrid,Manual,1.4,3
324699,2018,85208,Kia,Petrol,Automatic,1.6,2
100000,2006,88962,BMW,Diesel,Automatic,1.4,3
131299,2012,84790,Mercedes,Petrol,Automatic,1.8,1
100000,1997,174477,Audi,Diesel,Automatic,1.6,3
1130296,2022,56375,Nissan,Petrol,Automatic,2.2,1
100000,1995,154300,Volkswagen,Petrol,Manual,2.5,2
100000,1995,120426,Kia,Diesel,Automatic,1.4,1
949364,2023,30528,Audi,Petrol,Manual,2.0,1
266122,2013,52366,Toyota,Diesel,Automatic,1.8,2
100000,2005,158622,Hyundai,Petrol,Automatic,2.0,3
100000,1999,157657,Honda,Electric,Automatic,2.0,2
100000,2006,12858,Kia,Petrol,Automatic,1.4,5
100000,1997,94650,Volkswagen,Diesel,Manual,2.0,1
100000,1995,82080,Volkswagen,Hybrid,Manual,3.0,3
100000,1995,55325,Nissan,Petrol,Manual,2.5,1
100000,2002,147329,Nissan,Electric,Automatic,1.6,1
100000,2004,140775,Mercedes,Diesel,Manual,2.5,1
100000,2005,77321,Hyundai,Petrol,Automatic,2.2,1
100000,2006,52343,Nissan,Petrol,Manual,3.0,2
1322165,2023,25763,Toyota,Diesel,Automatic,2.2,1
100000,2007,45679,Ford,Hybrid,Manual,2.0,1
100000,2006,81331,Kia,Petrol,Automatic,1.8,4
100000,2008,86988,Toyota,Petrol,Automatic,2.0,1
100000,1996,149870,Hyundai,Petrol,Automatic,1.8,5
1081753,2023,78912,Audi,Petrol,Manual,2.5,1
206678,2013,146306,Nissan,Petrol,Automatic,3.0,4
191368,2012,97140,Mercedes,Petrol,Manual,2.2,2
100000,1997,30520,Audi,Diesel,Automatic,1.6,4
267354,2017,83339,Mercedes,Petrol,Automatic,1.8,2
128357,2011,115013,Kia,Diesel,Automatic,2.2,3
798325,2020,44592,Honda,Petrol,Automatic,1.4,1
100000,2002,53366,Nissan,Diesel,Automatic,2.0,2
1253850,2023,43573,Audi,Petrol,Manual,2.5,1
429599,2020,276910,BMW,Petrol,Automatic,3.0,2
100000,2004,99079,Ford,Diesel,Manual,1.8,1
538299,2020,69360,Mercedes,Petrol,Automatic,1.6,5
100000,1996,61389,Honda,Petrol,Manual,2.0,3
204376,2013,62923,Ford,Diesel,Automatic,2.5,1
100000,2003,77315,Volkswagen,Petrol,Manual,2.5,1
100000,2001,128957,Toyota,Hybrid,Automatic,2.5,2
100000,1998,134432,Honda,Diesel,Automatic,2.2,1
644629,2020,97862,Ford,Petrol,Automatic,2.5,1
238179,2015,112315,Nissan,Petrol,Manual,3.0,1
174066,2012,30702,Volkswagen,Diesel,Automatic,3.0,1
100000,2007,104914,BMW,Petrol,Automatic,3.0,2
100000,2005,106377,Hyundai,Diesel,Automatic,2.2,1
847354,2023,70515,Hyundai,Petrol,Automatic,3.0,4
508953,2018,72389,Toyota,Diesel,Manual,2.2,1
100000,1998,77692,Mercedes,Hybrid,Manual,1.8,1
322791,2019,184959,Toyota,Petrol,Manual,2.5,2
272869,2015,12197,Volkswagen,Electric,Manual,1.4,1
855526,2023,165426,BMW,Petrol,Automatic,1.4,1
429121,2019,169620,Hyundai,Petrol,Manual,2.2,1
100000,1998,38486,Hyundai,Petrol,Manual,2.0,1
100000,2004,48019,Kia,Petrol,Automatic,3.0,1
100000,1999,23711,Audi,Petrol,Manual,1.6,3
100000,2003,156262,Volkswagen,Petrol,Automatic,2.0,2
466887,2018,54218,Volkswagen,Petrol,Automatic,1.8,1
100000,1997,90031,Mercedes,Petrol,Manual,1.4,1
100000,2011,232083,Volkswagen,Petrol,Automatic,1.6,1
100000,1997,63749,Kia,Petrol,Manual,2.2,2
146053,2010,95168,BMW,Hybrid,Manual,2.2,1
100000,1998,33447,Honda,Hybrid,Automatic,1.8,1
126975,2012,181496,Hyundai,Diesel,Manual,1.8,1
115480,2011,47777,Volkswagen,Petrol,Automatic,2.5,3
100000,2001,23415,Audi,Petrol,Automatic,3.0,1
295900,2018,136972,Volkswagen,Petrol,Manual,1.8,1
286680,2017,103276,Ford,Petrol,Manual,1.8,2
100000,1999,216317,Audi,Electric,Automatic,2.2,4
100000,2006,90776,Nissan,Diesel,Automatic,2.2,2
205002,2011,29587,Volkswagen,Petrol,Automatic,1.8,1
238680,2017,221996,Volkswagen,Petrol,Automatic,2.2,1
100000,2007,45033,Mercedes,Diesel,Manual,1.8,4
262693,2017,91688,Ford,Diesel,Manual,1.6,4
545987,2019,59854,Honda,Petrol,Automatic,1.8,3
100000,1997,19416,Volkswagen,Petrol,Automatic,2.5,2
100000,2003,88772,BMW,Petrol,Manual,1.8,2
160764,2011,93564,Honda,Petrol,Automatic,1.6,1
118693,2011,97657,Hyundai,Diesel,Manual,1.4,2
265020,2014,26434,Honda,Petrol,Manual,2.0,2
109850,2010,119995,Audi,Petrol,Automatic,1.8,2
624134,2019,107672,BMW,Petrol,Automatic,1.6,1
231419,2016,97918,Kia,Petrol,Automatic,1.6,4
100000,2007,90029,Mercedes,Diesel,Automatic,2.2,1
650231,2021,122175,BMW,Petrol,Manual,2.5,4
168829,2013,32445,Hyundai,Petrol,Manual,1.8,1
135037,2011,124074,Ford,Diesel,Manual,2.5,1
100000,1998,156221,Kia,Petrol,Manual,1.6,3
100000,2006,87869,Hyundai,Petrol,Manual,2.5,4
956532,2023,24395,Hyundai,Petrol,Automatic,1.4,1
100000,2003,20451,Nissan,Petrol,Manual,1.4,2
125411,2013,140909,Mercedes,Petrol,Manual,2.0,3
100000,2006,14514,Toyota,Petrol,Automatic,2.2,1
100000,2003,289116,Nissan,Diesel,Manual,2.5,1
100000,2001,133296,Kia,Petrol,Automatic,2.2,2
614827,2022,124187,Honda,Diesel,Automatic,2.2,2
100000,2008,76465,Toyota,Electric,Automatic,1.8,2
136152,2014,201027,Audi,Petrol,Manual,2.5,2
166631,2013,44235,Toyota,Diesel,Automatic,1.4,3
713808,2020,86252,Nissan,Diesel,Automatic,3.0,1
107833,2009,72819,Nissan,Hybrid,Manual,1.8,1
100000,2010,96357,Nissan,Diesel,Automatic,1.6,1
263505,2015,86395,Volkswagen,Petrol,Automatic,2.0,3
100000,1999,65034,Volkswagen,Petrol,Manual,2.5,1
100000,1997,172519,Toyota,Petrol,Manual,2.0,1
100000,2006,143487,Nissan,Hybrid,Manual,1.8,4
334475,2019,138802,Mercedes,Petrol,Manual,2.5,1
182344,2014,90547,Ford,Petrol,Manual,2.0,2
572839,2021,125970,Honda,Diesel,Automatic,1.8,2
320838,2015,82793,Mercedes,Petrol,Automatic,2.2,1
100000,1998,137339,Mercedes,Petrol,Automatic,1.6,1
190175,2015,111922,Honda,Hybrid,Automatic,2.2,5
468216,2017,12058,Audi,Diesel,Automatic,2.0,5
100000,2010,176833,Volkswagen,Petrol,Automatic,1.6,4
364061,2019,107044,Toyota,Petrol,Automatic,3.0,2
100000,2001,80301,Ford,Petrol,Automatic,1.4,2
100000,2007,109303,BMW,Petrol,Manual,1.8,3
240532,2015,53037,Honda,Petrol,Automatic,3.0,2
100000,2004,110254,Nissan,Petrol,Automatic,3.0,4
423874,2020,96115,Mercedes,Petrol,Automatic,1.6,1
100000,2001,82289,BMW,Petrol,Automatic,2.5,2
126305,2008,43749,Honda,Petrol,Automatic,1.8,2
656248,2020,84654,Toyota,Diesel,Manual,3.0,5
100000,1999,134432,Hyundai,Diesel,Automatic,1.6,4
100000,1997,128477,Honda,Petrol,Manual,2.0,1
365979,2017,105008,BMW,Petrol,Automatic,2.2,1
1375130,2023,37803,Nissan,Diesel,Automatic,2.5,2
100000,2005,141749,Mercedes,Diesel,Automatic,2.0,2
100000,2005,42159,Honda,Petrol,Automatic,2.5,3
100000,2012,201892,Nissan,Diesel,Manual,2.5,1
100000,2009,132405,Kia,Petrol,Automatic,1.4,4
100000,2006,59397,Honda,Diesel,Automatic,2.5,2
100000,2003,263582,Audi,Diesel,Manual,2.0,3
100000,2004,16392,Volkswagen,Diesel,Automatic,1.6,3
572021,2020,101857,Audi,Hybrid,Automatic,1.4,5
100000,2006,113466,BMW,Petrol,Automatic,1.6,2
191580,2011,58956,Toyota,Petrol,Manual,3.0,3
627251,2023,179707,Honda,Petrol,Automatic,2.2,3
100000,2000,60435,Nissan,Petrol,Manual,2.5,2
100000,2001,104113,Nissan,Diesel,Automatic,1.8,2
106112,2008,94526,Audi,Diesel,Automatic,3.0,4
100000,2007,106605,Hyundai,Diesel,Automatic,2.2,1
100000,2002,36080,Ford,Petrol,Automatic,2.2,5
100000,2004,78680,Volkswagen,Diesel,Automatic,2.5,2
100000,2003,130226,Kia,Petrol,Manual,2.2,1
220530,2012,57967,BMW,Petrol,Automatic,1.6,2
622872,2021,169669,Volkswagen,Petrol,Automatic,3.0,2
464494,2020,117800,Volkswagen,Petrol,Manual,1.8,1
100000,1996,146915,Nissan,Hybrid,Automatic,1.6,2
100000,1999,161499,Kia,Petrol,Manual,1.4,4
1224088,2023,93769,Ford,Petrol,Automatic,2.5,5
100000,1999,43617,Toyota,Diesel,Automatic,1.6,2
100000,2000,146525,Hyundai,Petrol,Automatic,2.2,1
174323,2013,35331,BMW,Petrol,Automatic,2.0,2
100000,2002,217598,Honda,Petrol,Automatic,2.0,1
148953,2010,92034,Mercedes,Petrol,Automatic,1.6,4
100000,2007,96043,BMW,Petrol,Automatic,2.2,3
100000,1995,100496,Toyota,Hybrid,Manual,2.2,1
192361,2016,178628,Volkswagen,Hybrid,Manual,2.0,2
218183,2014,25611,BMW,Petrol,Automatic,1.8,1
141099,2011,132658,Hyundai,Petrol,Manual,1.8,1
100000,2001,192082,Kia,Diesel,Manual,2.2,1
563427,2019,65144,Hyundai,Diesel,Automatic,1.4,1
100000,2007,5403,Toyota,Diesel,Manual,1.4,2
100000,1998,139507,Hyundai,Diesel,Manual,1.4,5
100000,1998,113491,Mercedes,Hybrid,Automatic,2.5,1
100000,2000,141953,Toyota,Diesel,Automatic,1.4,4
778114,2022,49349,Kia,Diesel,Automatic,3.0,1
245587,2013,39698,Kia,Petrol,Manual,1.4,1
1033558,2023,144051,Volkswagen,Petrol,Automatic,3.0,2
100000,2006,113798,Volkswagen,Diesel,Manual,2.0,2
320912,2016,31701,Toyota,Petrol,Automatic,2.2,1
100000,2001,85064,Kia,Petrol,Automatic,1.6,2
606626,2021,86132,Toyota,Hybrid,Automatic,2.0,3
100000,2004,83615,Volkswagen,Petrol,Manual,2.0,3
497723,2020,169848,Kia,Petrol,Manual,2.5,1
196391,2013,34803,Kia,Petrol,Automatic,2.2,1
100000,2001,70626,Mercedes,Petrol,Automatic,1.8,1
100000,1997,87738,Audi,Diesel,Automatic,2.0,1
100000,2007,39432,Honda,Diesel,Manual,2.0,3
100000,2007,32456,Honda,Diesel,Automatic,2.5,1
140974,2012,140436,Nissan,Petrol,Manual,3.0,3
595390,2022,150505,Kia,Petrol,Automatic,3.0,5
728580,2020,83754,Toyota,Petrol,Manual,1.6,3
196891,2014,65802,Nissan,Petrol,Automatic,1.4,1
887322,2022,37556,Mercedes,Diesel,Automatic,2.0,4
100000,2002,78253,Volkswagen,Petrol,Automatic,3.0,5
1267159,2023,68429,Nissan,Petrol,Manual,3.0,3
100000,2003,69215,Audi,Petrol,Manual,1.4,2
100000,2001,28235,Audi,Petrol,Manual,2.2,2
100000,1995,89211,Audi,Diesel,Automatic,2.0,3
100000,1997,91440,Hyundai,Petrol,Automatic,1.6,2
100000,2007,167594,Volkswagen,Petrol,Automatic,1.6,1
748808,2022,68753,Mercedes,Petrol,Automatic,2.2,5
714496,2019,35429,Nissan,Petrol,Manual,1.4,1
770009,2022,64972,Honda,Petrol,Automatic,1.8,2
190830,2011,69359,Nissan,Diesel,Automatic,2.2,2
440349,2019,98795,Audi,Diesel,Automatic,1.8,2
513984,2018,100242,Nissan,Petrol,Manual,1.6,2
100000,1995,114568,Mercedes,Petrol,Automatic,1.6,1
100000,2000,99407,BMW,Hybrid,Manual,3.0,1
230593,2015,76802,Nissan,Diesel,Automatic,2.0,1
100000,2000,13282,Mercedes,Petrol,Automatic,1.6,4
645878,2020,23550,Kia,Petrol,Automatic,3.0,2
100000,2006,61527,Honda,Petrol,Automatic,3.0,1
100000,2007,22339,Audi,Diesel,Manual,3.0,2
100000,2007,110983,Kia,Hybrid,Manual,1.4,1
848588,2023,80297,Nissan,Diesel,Automatic,1.6,1
100000,2009,116143,Mercedes,Petrol,Automatic,2.5,3
260712,2015,174421,Audi,Diesel,Manual,3.0,3
167457,2010,44258,Nissan,Hybrid,Manual,2.0,2
312328,2016,35242,BMW,Petrol,Automatic,2.2,2
316643,2015,96890,Mercedes,Hybrid,Automatic,2.5,2
100000,2005,221734,Hyundai,Diesel,Automatic,2.0,2
693528,2022,53204,Toyota,Petrol,Manual,2.2,3
100000,1999,119401,Toyota,Petrol,Automatic,2.0,4
100000,1998,70002,Nissan,Petrol,Manual,1.6,2
100000,1997,82096,BMW,Diesel,Automatic,1.8,1
145219,2013,88337,Nissan,Petrol,Automatic,2.5,3
213087,2014,44193,Ford,Petrol,Manual,1.4,1
392068,2019,226626,Mercedes,Petrol,Automatic,1.8,2
151690,2012,195704,Nissan,Hybrid,Automatic,1.4,1
100000,2009,73807,Hyundai,Petrol,Manual,1.6,1
100000,2003,92925,Toyota,Petrol,Automatic,2.5,1
100000,2011,233429,Mercedes,Petrol,Automatic,3.0,1
100000,2008,108380,Mercedes,Petrol,Automatic,2.0,2
100000,2009,22425,Honda,Hybrid,Automatic,2.0,1
100000,1995,87329,Mercedes,Petrol,Automatic,3.0,1
241581,2015,71427,Hyundai,Petrol,Automatic,2.2,5
355100,2016,122736,Nissan,Petrol,Manual,1.8,5
270601,2016,92525,Volkswagen,Petrol,Automatic,1.4,2
100000,1997,132386,Honda,Petrol,Automatic,3.0,1
144957,2010,82501,Audi,Petrol,Manual,2.0,4
408898,2017,41461,Nissan,Petrol,Automatic,1.6,3
469782,2019,59208,Toyota,Diesel,Automatic,2.0,2
100000,2005,168676,Nissan,Diesel,Manual,2.2,4
100000,2006,113490,Nissan,Hybrid,Manual,2.5,2
100000,2004,69454,Ford,Petrol,Manual,2.0,1
100000,2010,200850,Audi,Petrol,Automatic,1.6,5
100000,2002,180358,Kia,Diesel,Automatic,2.0,4
100000,2000,46317,Toyota,Petrol,Automatic,1.4,4
100000,2006,36698,Audi,Diesel,Manual,3.0,4
325251,2018,165670,Honda,Petrol,Manual,1.4,1
786153,2022,135374,Kia,Petrol,Automatic,2.0,4
132721,2015,223586,Honda,Diesel,Automatic,1.6,4
100000,2002,145267,Ford,Petrol,Automatic,2.5,2
786841,2020,76558,Honda,Diesel,Automatic,1.6,2
542690,2022,120296,BMW,Hybrid,Automatic,2.0,2
100000,1998,12683,BMW,Petrol,Automatic,1.6,1
884798,2020,21373,Nissan,Petrol,Automatic,1.4,2
100000,2002,52844,Toyota,Diesel,Automatic,1.4,1
445040,2020,125746,Hyundai,Petrol,Manual,1.4,2
896663,2022,137253,Mercedes,Petrol,Manual,2.2,1
190862,2012,86160,Hyundai,Petrol,Automatic,2.5,2
676025,2022,69341,Audi,Diesel,Automatic,1.8,1
665221,2022,99499,Honda,Diesel,Automatic,1.4,3
100000,1999,34238,Volkswagen,Hybrid,Manual,2.0,2
100000,2003,56524,Nissan,Diesel,Automatic,2.5,2
100000,1998,126824,Kia,Electric,Automatic,2.2,4
809447,2021,123019,Volkswagen,Petrol,Manual,2.0,2
176299,2016,263947,Mercedes,Petrol,Automatic,1.6,1
184455,2011,63091,BMW,Petrol,Automatic,1.8,1
100000,2003,55597,Hyundai,Diesel,Automatic,3.0,1
100000,1995,56535,Audi,Petrol,Manual,2.2,1
300781,2015,93686,Mercedes,Diesel,Manual,3.0,3
206573,2014,123142,Volkswagen,Diesel,Manual,1.6,3
100000,2007,75811,Ford,Petrol,Automatic,1.6,1
559645,2022,175298,Kia,Petrol,Automatic,1.4,1
121071,2010,91798,BMW,Petrol,Automatic,3.0,2
824918,2023,164883,BMW,Electric,Manual,2.0,1
103086,2007,54131,Hyundai,Petrol,Manual,3.0,1
100000,2008,173338,Audi,Electric,Automatic,1.6,4
100000,1997,86592,Toyota,Hybrid,Manual,2.5,2
1058208,2023,112857,Honda,Petrol,Automatic,1.6,3
100000,2000,50143,Kia,Diesel,Automatic,1.6,1
105922,2012,149702,Audi,Petrol,Manual,1.8,1
177856,2013,48622,Volkswagen,Petrol,Automatic,2.2,4
100000,1999,100471,Kia,Petrol,Automatic,3.0,2
100000,2009,104268,Ford,Hybrid,Manual,3.0,2
449138,2019,103001,Mercedes,Petrol,Automatic,2.5,2
100000,1996,30022,Mercedes,Petrol,Automatic,2.5,2
100000,2004,35848,Nissan,Diesel,Manual,2.5,5
495772,2018,122478,Volkswagen,Petrol,Manual,1.4,4
183023,2012,138177,Honda,Petrol,Automatic,2.2,3
796253,2021,83799,BMW,Hybrid,Manual,1.6,2
100000,2007,63956,BMW,Petrol,Automatic,2.5,1
100000,1999,228280,Hyundai,Petrol,Manual,1.8,2
408690,2017,104542,Nissan,Petrol,Manual,3.0,2
617176,2018,15655,Ford,Diesel,Manual,3.0,1
100000,1995,114947,Honda,Petrol,Automatic,1.6,3
287029,2016,77548,Kia,Petrol,Manual,3.0,1
100000,1995,18982,BMW,Diesel,Automatic,2.0,2
117000,2012,173039,Kia,Petrol,Manual,2.2,4
100000,2009,148461,Audi,Diesel,Automatic,3.0,1
175991,2011,62989,Toyota,Diesel,Manual,1.4,2
100000,2005,56669,Ford,Petrol,Automatic,1.8,1
186499,2015,89794,Volkswagen,Petrol,Automatic,2.2,1
429672,2020,156606,Kia,Petrol,Automatic,1.6,3
482115,2019,131339,Hyundai,Diesel,Automatic,1.4,1
244175,2016,85539,Mercedes,Petrol,Automatic,1.8,1
415094,2021,166573,Hyundai,Diesel,Automatic,2.5,2
827931,2021,95528,Honda,Petrol,Manual,1.6,3
154541,2011,43738,Ford,Petrol,Automatic,1.6,2
100000,2007,88075,Hyundai,Petrol,Automatic,2.2,1
100000,1995,29653,Kia,Petrol,Automatic,1.6,3
100000,1996,74216,Nissan,Petrol,Manual,3.0,1
100000,2003,32073,Hyundai,Petrol,Automatic,1.6,2
100000,1997,74879,BMW,Diesel,Automatic,1.8,2
100000,1995,141667,Audi,Petrol,Manual,1.6,4
236305,2015,46397,Mercedes,Hybrid,Manual,2.0,2
116651,2010,90002,BMW,Petrol,Manual,2.0,3
